__utt_id,__transcript_id,__participant_group,__participant_count,__row_in_file,speaker_id,slide_id,question_id,problem_id,text,text_en
DR_IT_05:131,DR_IT_05,IT,1,131,DR_IT_05,,,," Taką niejadalne kogoś też no także pytają prawa, bo czasem się.","It's the kind of non-edible people who ask about the law, too, because sometimes they do."
DR_IT_05:132,DR_IT_05,IT,1,132,DR_IT_05,,,,"  Bo nie jest to w stanie zrozumieć pytania, co oznacza po prawej strony rozumiem.","Because it's not able to understand the questions, which means on the right side I understand."
DR_IT_05:133,DR_IT_05,IT,1,133,DR_IT_05,,,,"  A tego, co pamiętam, po prostu założyłam, że prawa strona to będzie prawa strona tego wykresu tutaj i to było, które najczęściej pojawiały się w sobie, żeby simy wpływ na klasyfikację jako nielegalnego i pijącego, jeśli było zaznaczone, które są jadalne, które są niejadalne.","And what I remember, I just assumed that the right side would be the right side of this chart right here and it was the ones that most often appeared in themselves to affect the classification as illegal and drunken if it was labeled which are edible which are not edible."
DR_IT_05:134,DR_IT_05,IT,1,134,DR_IT_05,,,," To był testowy, każdym razie.","It was a test, anyway."
DR_IT_05:135,DR_IT_05,IT,1,135,DR_IT_05,,,, Urban szukaj cechy studentami z pola.,"Urban, look for traits in the field students."
DR_IT_05:136,DR_IT_05,IT,1,136,DR_IT_05,,,, Wysoka wartość.,High value.
DR_IT_05:137,DR_IT_05,IT,1,137,DR_IT_05,,,," Tak w Polsce generalny powiedziałabym, ze.","Yes, in Poland a general would say so."
DR_IT_05:138,DR_IT_05,IT,1,138,DR_IT_05,,,," Wysoką wysokość trzonu, bo łatwiej zaznaczono nowych lubię pojawia się po prawej stronie wykresu, ale właśnie ciężko było mi to stwierdzić, więc powiedziałem, że on jest dość.","The high height of the trunk, because it's easier to mark the new likes appears on the right side of the chart, but it was just hard for me to pinpoint it, so I said it was enough."
DR_IT_05:139,DR_IT_05,IT,1,139,DR_IT_05,,,, Mocno.,It's very strong.
DR_IT_05:140,DR_IT_05,IT,1,140,DR_IT_05,,,," Nieczytelne podlegania tego, że też na tym samym wykresie, na którym mamy cechy, które są tak naprawdę skalowalne, czyli na przykład wysokość strony w centymetrach, to nie jest Zero jedynkowa. Mamy wypisane cechy, które są.","It's a readable subtraction of the fact that even on the same graph where we have properties that are actually scalable, like the height of a page in centimeters, it's not a single zero. We have written down the characteristics that are."
DR_IT_05:141,DR_IT_05,IT,1,141,DR_IT_05,,,, Tak naprawdę za jedynkowe na przykład gęstość blaszek braki tę rozmowę w jednym miejscu i to trochę nie obserwuję tego składu.,"In fact, too singular, for example, the density of the plates lacks this conversation in one place, and I'm kind of not observing this composition."
DR_IT_05:142,DR_IT_05,IT,1,142,DR_IT_05,,,, O tutaj po prawej mają większy wpływ na klasyfikację poprzez model jako kierującego po lewej jako nielegalnego trica pojawiają się poprawiać sprawie.,It's here on the right that they have more influence on the classification through the model as steering on the left as illegal shirts appear to correct the case.
DR_IT_05:143,DR_IT_05,IT,1,143,DR_IT_05,,,," Starał silny wpływ na jego nieudolnego, odszedł.","He tried to make a strong impression on his loser, and he left."
DR_IT_05:144,DR_IT_05,IT,1,144,DR_IT_05,,,," To była ta wysokość trzonów w centymetrach, bo tutaj mamy wysoka wartość tej cechy, ale.","That was the height of the beams in centimeters, because here we have a high value of this property, but."
DR_IT_05:145,DR_IT_05,IT,1,145,DR_IT_05,,,," Wybór na telewizję, Jestem w stanie wnioskować. Byłybyście Legenda, których chyba nie było widoczne w ankiecie.","Choice for television, I'm able to infer. You'd be a legend, which I don't think you'd see in the poll."
DR_IT_05:146,DR_IT_05,IT,1,146,DR_IT_05,,,, Czyli na przykład duża średnica kapelusza w centymetrach.,"So, for example, a large diameter hat in centimeters."
DR_IT_05:147,DR_IT_05,IT,1,147,DR_IT_05,,,, A.,"Oh, my God."
DR_IT_05:148,DR_IT_05,IT,1,148,DR_IT_05,,,," No to było takim razie to prostu legendę powiedziałem. Cukier często będą, bo to jest naprawdę.","Well, that was just a legend I said. Sugar will often be, because it's real."
DR_IT_05:149,DR_IT_05,IT,1,149,DR_IT_05,,,," Wykres wysłane elizy jest też bardzo dużo informacji, które znajdują się wszystkie w jednym miejscu. I nie wiem, czy to jest no tak, tak tak pani chciała ją na przykład to u legendę i co do wartości ich ile uda faktycznie po stronie wartości HI low, żeby więcej było po prostu widać bardzo się patrzy, a nie rzeczy.","The diagram sent by the eliza is also a lot of information that's all in one place. And I don't know if that's right, but that's the way you wanted it, for example, this is the legend and the value of how much they actually get on the side of the HI low value so that more of it is just looking very much, not things."
DR_IT_05:150,DR_IT_05,IT,1,150,DR,,,," Notatki są do pana dyspozycji. Może pan zrobić to teraz, a.","The notes are at your disposal. You can do it now, huh?"
DR_IT_05:151,DR_IT_05,IT,1,151,DR_IT_05,,,, To właśnie tutaj?,Is that right here?
DR_IT_05:152,DR_IT_05,IT,1,152,DR_IT_05,,,,Wykresy mocno przykuwają uwagę. Ten opis po lewej wydaje się mniej ważne. Okazuje się wypłatę do odczytania tego wykresu.,The drawings are very eye-catching. The description on the left seems less relevant. There's a payoff for reading this chart.
DR_IT_05:153,DR_IT_05,IT,1,153,DR_IT_05,,,," Była niska, średnia taka.","It was low, medium."
DR_IT_05:154,DR_IT_05,IT,1,154,DR_IT_05,,,, Mała szerokość trzonu i.,The small width of the trunk i.
DR_IT_05:155,DR_IT_05,IT,1,155,DR_IT_05,,,," Duża wysokość trzonu, bo chodzi o odczytanie tych danych, ale to cofną do tego prawda? Chyba tyle. ","It's a lot of height, because it's about reading this data, but they're going back to that, right? I guess that's it."
DR_IT_05:156,DR_IT_05,IT,1,156,DR_IT_05,,__Q5__,," OK czy na podstawie wykresu jest pani w stanie określić te cechy, które dla różnych obserwacji mają różny wpływ na klasyfikację? Grzywa jako nielegalnego, trującego? Skąd biorą się niektóre punkty po prawej, a inne po lewej stronie?","OK, based on the chart, are you able to identify those traits that have different effects on the classification for different observations? He's acting like he's illegal, poisonous? Where do some dots on the right and some on the left come from?"
DR_IT_05:157,DR_IT_05,IT,1,157,DR_IT_05,,,, Wtedy 4 lata z trzonów domina tak powiedzieli dobrze rozumiem pytanie.,That's what four years of dominoes said. I understand the question.
DR_IT_05:158,DR_IT_05,IT,1,158,DR_IT_05,,,, Kato.,I'm the cat.
DR_IT_05:159,DR_IT_05,IT,1,159,DR_IT_05,,,, To one są mniej więcej symetrycznie rozłożone względem zera na tej skali na dole.,These are more or less symmetrically distributed to zero on this scale below.
DR_IT_05:160,DR_IT_05,IT,1,160,DR_IT_05,,,," I tutaj im bardziej ujemny ten wynikających, żeby ją bardziej dodatnich tym bawiąc.","And here they're more negative than the resulting ones, so they're more positive playing it."
DR_IT_05:161,DR_IT_05,IT,1,161,DR_IT_05,,,, W sobot a no i tutaj będzie ta sama cecha będzie miśkiem na niski.,"On Saturday, and here it will be the same feature as a low-key mouse."
DR_IT_05:162,DR_IT_05,IT,1,162,DR_IT_05,,,," To jest na niebiesko i to też będzie miała swojego ślubu to na niebiesko. Kiedy będzie ta sama cecha, ale właśnie w różnych różnych obserwacjach ona będzie wskazywać na różne.","It's blue, and it's going to have its wedding in blue, too. When it's the same feature, but in different observations, it's going to point to different ones."
DR_IT_05:163,DR_IT_05,IT,1,163,DR_IT_05,,,," Różnych wynik, więc wskazałabym na tą cechę, ale rozjechał pojęcia, czy to jest poprawne.","Different results, so I'd point to that trait, but I'm starting to wonder if that's correct."
DR_IT_05:164,DR_IT_05,IT,1,164,DR_IT_05,,,, Mogę tylko takiej raczej sprawy?,Is that the only thing I can do?
DR_IT_05:165,DR_IT_05,IT,1,165,DR,,,,"  Czy jeszcze jakieś ogólne uwagi do tego samego pani ma poza tymi, które pan zmienił wcześniej?",Do you have any other general remarks about the same person besides the ones you've changed before?
DR_IT_05:166,DR_IT_05,IT,1,166,DR_IT_05,,,," Odznaczył tego, przyjrzałem mu się, powiedzmy dłużej zaczynam go troszkę bardziej rozumieć. Pelne początku się wydaje, strasznie chaotycznej, natomiast nie dzieje to możemy się następnego. Dobrze, bardzo proszę.","He recognized it, I looked at him, let's just say, and I'm starting to understand him a little bit more. The furnace at first seems terribly chaotic, but it doesn't happen so we can move on to the next one. All right, please."
DR_IT_05:167,DR_IT_05,IT,1,167,DR_IT_05,__S8__,,,Nie mamy Słuchaj 8.,We don't have Eight.
DR_IT_05:168,DR_IT_05,IT,1,168,DR,,__Q6__,," Czy na podstawie wykresu jest Pani w stanie określić, które cechy mają największy wpływ dodatni na predykcje modelu, a które największy ujemny na definitywną w edycję modelu? Czy jest pani w stanie wyjaśnić, dlaczego te cechy są istotne?","On the basis of the chart, are you able to determine which features have the greatest positive impact on model predictions and which have the greatest negative impact on the final edition of the model? Can you explain why these qualities are important?"
DR_IT_05:169,DR_IT_05,IT,1,169,DR_IT_05,,,," Bo tu jest też dużo różnych danych, niestety.","Because there's a lot of different data here, too, unfortunately."
DR_IT_05:170,DR_IT_05,IT,1,170,DR_IT_05,,,," Takie dane statystyczne, które nie do końca wiem, co oznacza.",It's a statistic that I don't quite know what it means.
DR_IT_05:171,DR_IT_05,IT,1,171,DR_IT_05,,,," Od poszczególnych cech przewidywanych klasyk surowców, model wartości pozytywnych prawo wskazują na wzrosty od podobieństwa klasyfikacji jako nie do tego tureckiego, a negatywny w lewo zróżnicowane.","From the individual characteristics of the expected commodity classics, the right positive value model indicates increases from a similar classification to the non-Turkish one to a left differentiated negative one."
DR_IT_05:172,DR_IT_05,IT,1,172,DR_IT_05,,,, Mam wskazać.,I'm supposed to point.
DR_IT_05:173,DR_IT_05,IT,1,173,DR_IT_05,,,, Największy wpływ dodatni? No to największy wpływ dodatni będzie wysokość trzonów centymetry.,"The biggest positive impact? Well, the biggest positive impact will be the height of the centimeter beams."
DR_IT_05:174,DR_IT_05,IT,1,174,DR_IT_05,,,, Prawo i mamy tutaj dużą wartość.,"The law, and we've got a lot of value here."
DR_IT_05:175,DR_IT_05,IT,1,175,DR_IT_05,,,, Skali.,It's the scale.
DR_IT_05:176,DR_IT_05,IT,1,176,DR_IT_05,,,, Wydał.,He did.
DR_IT_05:177,DR_IT_05,IT,1,177,DR_IT_05,,,, Chcę jeszcze dokupić datkiem powiedział.,I want to buy another donation he said.
DR_IT_05:178,DR_IT_05,IT,1,178,DR_IT_05,,,, Czy to jest państwo i dlaczego te cechy są istotne?,"Is this a state, and why are these qualities important?"
DR_IT_05:179,DR_IT_05,IT,1,179,DR_IT_05,,,," Chyba nie po prostu wydają się takie dość podstawowe. Tak jeżeli chodzi o wygląd. No krzywa, ale.","I guess they just don't seem that basic. Yes, as far as appearance is concerned. Oh, my God."
DR_IT_05:180,DR_IT_05,IT,1,180,DR_IT_05,,,," No też takiej wiedzy ogólnej, to dużo grzybów trujących jest takich właśnie węższych i wyższych, ale to tak bardziej.","Well, according to general knowledge, a lot of poisonous fungi are narrower and higher, but more so."
DR_IT_05:181,DR_IT_05,IT,1,181,DR_IT_05,,,, na zasadzie skojarzenia.,It's based on association.
DR_IT_05:182,DR_IT_05,IT,1,182,DR_IT_05,,,, A raczej nie chce wstać z treścią. One są korzystne. Tak z tego punktu widzenia chodzi.,I don't think he wants to get up with the content. They're beneficial. That's the way it is from that point of view.
DR_IT_05:183,DR_IT_05,IT,1,183,DR_IT_05,,,, To.,This one.
DR_IT_05:184,DR_IT_05,IT,1,184,DR_IT_05,,,," Jest tutaj nasza wartość dodana, o której wspomina, aby oznacza wspólną jest takie na predykcję toksyczności dla konkretnego owocnika, więc to dochodzi. To jeżeli ta wartość jest wyższa, to taka jest bardziej istotna. Najważniejsze wpływ na produkcję, czyli no to będzie dobrze. Czy możemy przejść do kolejnego konia? ","So here's our added value that we're talking about to mean common is to predict toxicity for a particular fruit, so that's what happens. So if this value is higher, it's more relevant. The most important impact on production, which means it's going to be good. Can we move on to the next horse?"
DR_IT_05:185,DR_IT_05,IT,1,185,DR_IT_05,,__Q7__,,"Czy jest pani w stanie stwierdzić, dlaczego wykres zaczyna się od bazowej wartości i w jaki sposób to wartość wpływa na interpretację pozostałych elementów wykresu?",Can you tell me why a graph starts with a base value and how does that value affect the interpretation of the other elements of the graph?
DR_IT_05:186,DR_IT_05,IT,1,186,DR_IT_05,,,, Więc tutaj jest tak jak wyznaczona?,So this is where it's supposed to be?
DR_IT_05:187,DR_IT_05,IT,1,187,DR_IT_05,,,, Istotna.,It's very important.
DR_IT_05:188,DR_IT_05,IT,1,188,DR_IT_05,,,," Średnio bazowa dla modelu wszystkiego obserwacji, czyli rozumiem tego istotne, to jest i ta wartość jest takie wpływem na model, czyli rozumiem tego istotność każdej z pojedynczych wartości i teraz jeżeli będziemy bardzo wał to tak jakby odcinamy to jak wszystkie były istotne i patrzymy tylko na różnice między nimi, to znaczy patrzymy, które są mniejsze od nad podstawami prostu, bardzo pozostałych, żeby bardziej.","The mean is the basis for the model of everything observed, i.e. I understand this is important, i.e. this value is such an effect on the model, i.e. I understand this is the basis of each of the individual values and now if we're going to be very slanted it's like we're cutting it off like all of them were important and we're just looking at the differences between them, i.e. we're looking at those that are smaller than the bases of the simple, very other ones. I want more."
DR_IT_05:189,DR_IT_05,IT,1,189,DR_IT_05,,,, Pokazać różnicę wyników.,Show the difference in the results.
DR_IT_05:190,DR_IT_05,IT,1,190,DR_IT_05,,,, To prawda.,That's the truth.
DR_IT_05:191,DR_IT_05,IT,1,191,DR,,__Q8__,,"Pytanie 3 czy jest pani w stanie wyjaśnić, w jaki sposób ostateczna wartość na końcu przedstawianego wykresu odzwierciedla predykcje modelu dla tej określonej konkretnej obserwacji? I czy tego pani oczekiwała? Czy tego pani oczekiwała?",Question 3: Can you explain how the final value at the end of the graph reflects the predictions of the model for this particular observation? And was that what you expected? Is this what you expected?
DR_IT_05:192,DR_IT_05,IT,1,192,DR_IT_05,,,, Dobrze tego.,That's a good one.
DR_IT_05:193,DR_IT_05,IT,1,193,DR_IT_05,,,, Była tak jakby słowa?,Was it like words?
DR_IT_05:194,DR_IT_05,IT,1,194,DR_IT_05,,,," Dokładność tego akurat tego modelu. To znaczy, jeżeli przyjęła dziesiątkę, to po prostu maksymalnie to może liczba na końcu będzie tym w ilu przypadkach. Na ile ta obserwacja się sprawdza?","The accuracy of this particular model. I mean, if she took a ten, it's just a maximum, so maybe the number at the end is how many times. How good is this observation?"
